"Year","GHG_gas","Region","Country","Units","Calculated_total","Value","diff"
2001,"HFCs","Non-annex","Yemen","Gg CO2 equivalent",0,NA,NA
2001,"HFCs","Non-annex","Zambia","Gg CO2 equivalent",0,NA,NA
2001,"HFCs","Non-annex","Zimbabwe","Gg CO2 equivalent",0,NA,NA
2001,"N2O","Non-annex","Afghanistan","Gg",0,NA,NA
2001,"N2O","Non-annex","Albania","Gg",0,NA,NA
2001,"N2O","Non-annex","Algeria","Gg",0,NA,NA
2001,"N2O","Non-annex","Andorra","Gg",0,NA,NA
2001,"N2O","Non-annex","Angola","Gg",0,NA,NA
2001,"N2O","Non-annex","Antigua and Barbuda","Gg",0,NA,NA
2001,"N2O","Non-annex","Argentina","Gg",0,NA,NA
2001,"N2O","Non-annex","Armenia","Gg",0,NA,NA
2001,"N2O","Non-annex","Azerbaijan","Gg",0,NA,NA
2001,"N2O","Non-annex","Bahamas","Gg",0,NA,NA
2001,"N2O","Non-annex","Bahrain","Gg",0,NA,NA
2001,"N2O","Non-annex","Bangladesh","Gg",52.95,52.95,0
2001,"N2O","Non-annex","Barbados","Gg",0,NA,NA
2001,"N2O","Non-annex","Belize","Gg",0,NA,NA
2001,"N2O","Non-annex","Benin","Gg",0,NA,NA
2001,"N2O","Non-annex","Bhutan","Gg",0,NA,NA
2001,"N2O","Non-annex","Bolivia (Plurinational State of)","Gg",0,NA,NA
2001,"N2O","Non-annex","Bosnia and Herzegovina","Gg",0.37,4.71,-4.34
2001,"N2O","Non-annex","Botswana","Gg",0,NA,NA
2001,"N2O","Non-annex","Brazil","Gg",444.3,444.3,0
2001,"N2O","Non-annex","Brunei Darussalam","Gg",0,NA,NA
2001,"N2O","Non-annex","Burkina Faso","Gg",0,NA,NA
2001,"N2O","Non-annex","Burundi","Gg",0,NA,NA
2001,"N2O","Non-annex","Cabo Verde","Gg",0,NA,NA
2001,"N2O","Non-annex","Cambodia","Gg",0,NA,NA
2001,"N2O","Non-annex","Cameroon","Gg",0,NA,NA
2001,"N2O","Non-annex","Central African Republic","Gg",0,NA,NA
2001,"N2O","Non-annex","Chad","Gg",0,NA,NA
2001,"N2O","Non-annex","Chile","Gg",0,NA,NA
2001,"N2O","Non-annex","China","Gg",0,NA,NA
2001,"N2O","Non-annex","Colombia","Gg",0,NA,NA
2001,"N2O","Non-annex","Comoros","Gg",0,NA,NA
2001,"N2O","Non-annex","Congo","Gg",0,NA,NA
2001,"N2O","Non-annex","Cook Islands","Gg",0,NA,NA
2001,"N2O","Non-annex","Costa Rica","Gg",0,NA,NA
2001,"N2O","Non-annex","Cote d'Ivoire","Gg",0,NA,NA
2001,"N2O","Non-annex","Cuba","Gg",0,NA,NA
2001,"N2O","Non-annex","Democratic People's Republic of Korea","Gg",0,NA,NA
2001,"N2O","Non-annex","Democratic Republic of the Congo","Gg",20.38,20.38,0
2001,"N2O","Non-annex","Djibouti","Gg",0,NA,NA
2001,"N2O","Non-annex","Dominica","Gg",0.11,0.11,0
2001,"N2O","Non-annex","Dominican Republic","Gg",0,NA,NA
2001,"N2O","Non-annex","Ecuador","Gg",0,NA,NA
2001,"N2O","Non-annex","Egypt","Gg",0,NA,NA
2001,"N2O","Non-annex","El Salvador","Gg",0,NA,NA
2001,"N2O","Non-annex","Equatorial Guinea","Gg",0,NA,NA
2001,"N2O","Non-annex","Eritrea","Gg",0,NA,NA
2001,"N2O","Non-annex","Ethiopia","Gg",0,NA,NA
2001,"N2O","Non-annex","Fiji","Gg",0,NA,NA
2001,"N2O","Non-annex","Gabon","Gg",0,NA,NA
2001,"N2O","Non-annex","Gambia","Gg",0,NA,NA
2001,"N2O","Non-annex","Georgia","Gg",5.83,5.84,-0.01
2001,"N2O","Non-annex","Ghana","Gg",10.76,10.76,0
2001,"N2O","Non-annex","Grenada","Gg",0,NA,NA
2001,"N2O","Non-annex","Guatemala","Gg",0,NA,NA
2001,"N2O","Non-annex","Guinea","Gg",0,NA,NA
2001,"N2O","Non-annex","Guinea-Bissau","Gg",0,NA,NA
2001,"N2O","Non-annex","Guyana","Gg",0.77,0.74,0.03
2001,"N2O","Non-annex","Haiti","Gg",0,NA,NA
2001,"N2O","Non-annex","Honduras","Gg",0,NA,NA
2001,"N2O","Non-annex","India","Gg",0,NA,NA
2001,"N2O","Non-annex","Indonesia","Gg",0,NA,NA
2001,"N2O","Non-annex","Iran (Islamic Republic of)","Gg",0,NA,NA
2001,"N2O","Non-annex","Iraq","Gg",0,NA,NA
2001,"N2O","Non-annex","Israel","Gg",0,NA,NA
2001,"N2O","Non-annex","Jamaica","Gg",0,NA,NA
2001,"N2O","Non-annex","Jordan","Gg",0,NA,NA
2001,"N2O","Non-annex","Kazakhstan","Gg",20.86,20.85,0.01
2001,"N2O","Non-annex","Kenya","Gg",0,NA,NA
2001,"N2O","Non-annex","Kiribati","Gg",0,NA,NA
2001,"N2O","Non-annex","Kuwait","Gg",0,NA,NA
2001,"N2O","Non-annex","Kyrgyzstan","Gg",0.45,0.46,-0.01
2001,"N2O","Non-annex","Lao People's Democratic Republic","Gg",0,NA,NA
2001,"N2O","Non-annex","Lebanon","Gg",0,NA,NA
2001,"N2O","Non-annex","Lesotho","Gg",0,NA,NA
2001,"N2O","Non-annex","Liberia","Gg",0,NA,NA
2001,"N2O","Non-annex","Libya","Gg",0,NA,NA
2001,"N2O","Non-annex","Madagascar","Gg",0,NA,NA
2001,"N2O","Non-annex","Malawi","Gg",0,NA,NA
2001,"N2O","Non-annex","Malaysia","Gg",0,NA,NA
2001,"N2O","Non-annex","Maldives","Gg",0,NA,NA
2001,"N2O","Non-annex","Mali","Gg",0,NA,NA
2001,"N2O","Non-annex","Marshall Islands","Gg",0,NA,NA
2001,"N2O","Non-annex","Mauritania","Gg",0,NA,NA
2001,"N2O","Non-annex","Mauritius","Gg",0.89,0.89,0
2001,"N2O","Non-annex","Mexico","Gg",0,NA,NA
2001,"N2O","Non-annex","Micronesia (Federated States of)","Gg",0,NA,NA
2001,"N2O","Non-annex","Mongolia","Gg",0,NA,NA
2001,"N2O","Non-annex","Montenegro","Gg",0,NA,NA
2001,"N2O","Non-annex","Morocco","Gg",0,NA,NA
2001,"N2O","Non-annex","Mozambique","Gg",0,NA,NA
2001,"N2O","Non-annex","Myanmar","Gg",8.97,8.97,0
2001,"N2O","Non-annex","Namibia","Gg",0,NA,NA
2001,"N2O","Non-annex","Nauru","Gg",0,NA,NA
2001,"N2O","Non-annex","Nepal","Gg",0,NA,NA
2001,"N2O","Non-annex","Nicaragua","Gg",0,NA,NA
2001,"N2O","Non-annex","Niger","Gg",0,NA,NA
2001,"N2O","Non-annex","Nigeria","Gg",0,NA,NA
2001,"N2O","Non-annex","Niue","Gg",0,NA,NA
2001,"N2O","Non-annex","Oman","Gg",0,NA,NA
2001,"N2O","Non-annex","Pakistan","Gg",0,NA,NA
2001,"N2O","Non-annex","Palau","Gg",0,NA,NA
2001,"N2O","Non-annex","Panama","Gg",0,NA,NA
2001,"N2O","Non-annex","Papua New Guinea","Gg",0,NA,NA
2001,"N2O","Non-annex","Paraguay","Gg",0,NA,NA
2001,"N2O","Non-annex","Peru","Gg",0,NA,NA
2001,"N2O","Non-annex","Philippines","Gg",0,NA,NA
2001,"N2O","Non-annex","Qatar","Gg",0,NA,NA
2001,"N2O","Non-annex","Republic of Korea","Gg",50,50,0
2001,"N2O","Non-annex","Republic of Moldova","Gg",5.05,5.04,0.01
2001,"N2O","Non-annex","Rwanda","Gg",0,NA,NA
2001,"N2O","Non-annex","Saint Kitts and Nevis","Gg",0,NA,NA
2001,"N2O","Non-annex","Saint Lucia","Gg",0,NA,NA
2001,"N2O","Non-annex","Saint Vincent and the Grenadines","Gg",0,NA,NA
2001,"N2O","Non-annex","Samoa","Gg",0,NA,NA
2001,"N2O","Non-annex","San Marino","Gg",0,NA,NA
2001,"N2O","Non-annex","Sao Tome and Principe","Gg",0,NA,NA
2001,"N2O","Non-annex","Saudi Arabia","Gg",0,NA,NA
2001,"N2O","Non-annex","Senegal","Gg",0,NA,NA
2001,"N2O","Non-annex","Serbia","Gg",0,NA,NA
2001,"N2O","Non-annex","Seychelles","Gg",0,NA,NA
2001,"N2O","Non-annex","Sierra Leone","Gg",0,NA,NA
2001,"N2O","Non-annex","Singapore","Gg",0,NA,NA
2001,"N2O","Non-annex","Solomon Islands","Gg",0,NA,NA
2001,"N2O","Non-annex","Somalia","Gg",0,NA,NA
2001,"N2O","Non-annex","South Africa","Gg",0,NA,NA
2001,"N2O","Non-annex","South Sudan","Gg",0,NA,NA
2001,"N2O","Non-annex","Sri Lanka","Gg",0,NA,NA
2001,"N2O","Non-annex","Sudan","Gg",0,NA,NA
2001,"N2O","Non-annex","Suriname","Gg",0,NA,NA
2001,"N2O","Non-annex","Swaziland","Gg",0,NA,NA
2001,"N2O","Non-annex","Syrian Arab Republic","Gg",0,NA,NA
2001,"N2O","Non-annex","Tajikistan","Gg",6,6,0
2001,"N2O","Non-annex","Thailand","Gg",0,NA,NA
2001,"N2O","Non-annex","The former Yugoslav Republic of Macedonia","Gg",2.56,2.57,-0.01
2001,"N2O","Non-annex","Timor-Leste","Gg",0,NA,NA
2001,"N2O","Non-annex","Togo","Gg",0,NA,NA
2001,"N2O","Non-annex","Tonga","Gg",0,NA,NA
2001,"N2O","Non-annex","Trinidad and Tobago","Gg",0,NA,NA
2001,"N2O","Non-annex","Tunisia","Gg",0,NA,NA
2001,"N2O","Non-annex","Turkmenistan","Gg",0,NA,NA
2001,"N2O","Non-annex","Tuvalu","Gg",0,NA,NA
2001,"N2O","Non-annex","Uganda","Gg",0,NA,NA
2001,"N2O","Non-annex","United Arab Emirates","Gg",0,NA,NA
2001,"N2O","Non-annex","United Republic of Tanzania","Gg",0,NA,NA
2001,"N2O","Non-annex","Uruguay","Gg",0,NA,NA
2001,"N2O","Non-annex","Uzbekistan","Gg",33.82,33.82,0
2001,"N2O","Non-annex","Vanuatu","Gg",0,NA,NA
2001,"N2O","Non-annex","Venezuela (Bolivarian Republic of)","Gg",0,NA,NA
2001,"N2O","Non-annex","Viet Nam","Gg",0,NA,NA
2001,"N2O","Non-annex","Yemen","Gg",0,NA,NA
2001,"N2O","Non-annex","Zambia","Gg",0,NA,NA
2001,"N2O","Non-annex","Zimbabwe","Gg",0,NA,NA
2001,"PFCs","Non-annex","Afghanistan","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Albania","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Algeria","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Andorra","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Angola","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Antigua and Barbuda","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Argentina","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Armenia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Azerbaijan","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Bahamas","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Bahrain","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Bangladesh","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Barbados","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Belize","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Benin","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Bhutan","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Bolivia (Plurinational State of)","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Bosnia and Herzegovina","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Botswana","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Brazil","Gg CO2 equivalent",830.3,830.3,0
2001,"PFCs","Non-annex","Brunei Darussalam","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Burkina Faso","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Burundi","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Cabo Verde","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Cambodia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Cameroon","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Central African Republic","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Chad","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Chile","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","China","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Colombia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Comoros","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Congo","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Cook Islands","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Costa Rica","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Cote d'Ivoire","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Cuba","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Democratic People's Republic of Korea","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Democratic Republic of the Congo","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Djibouti","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Dominica","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Dominican Republic","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Ecuador","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Egypt","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","El Salvador","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Equatorial Guinea","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Eritrea","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Ethiopia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Fiji","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Gabon","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Gambia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Georgia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Ghana","Gg CO2 equivalent",65,65,0
2001,"PFCs","Non-annex","Grenada","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Guatemala","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Guinea","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Guinea-Bissau","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Guyana","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Haiti","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Honduras","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","India","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Indonesia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Iran (Islamic Republic of)","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Iraq","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Israel","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Jamaica","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Jordan","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Kazakhstan","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Kenya","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Kiribati","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Kuwait","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Kyrgyzstan","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Lao People's Democratic Republic","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Lebanon","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Lesotho","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Liberia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Libya","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Madagascar","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Malawi","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Malaysia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Maldives","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Mali","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Marshall Islands","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Mauritania","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Mauritius","Gg CO2 equivalent",0,2.18,-2.18
2001,"PFCs","Non-annex","Mexico","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Micronesia (Federated States of)","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Mongolia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Montenegro","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Morocco","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Mozambique","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Myanmar","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Namibia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Nauru","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Nepal","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Nicaragua","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Niger","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Nigeria","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Niue","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Oman","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Pakistan","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Palau","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Panama","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Papua New Guinea","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Paraguay","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Peru","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Philippines","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Qatar","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Republic of Korea","Gg CO2 equivalent",0,2141,-2141
2001,"PFCs","Non-annex","Republic of Moldova","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Rwanda","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Saint Kitts and Nevis","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Saint Lucia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Saint Vincent and the Grenadines","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Samoa","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","San Marino","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Sao Tome and Principe","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Saudi Arabia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Senegal","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Serbia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Seychelles","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Sierra Leone","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Singapore","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Solomon Islands","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Somalia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","South Africa","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","South Sudan","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Sri Lanka","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Sudan","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Suriname","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Swaziland","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Syrian Arab Republic","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Tajikistan","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Thailand","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","The former Yugoslav Republic of Macedonia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Timor-Leste","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Togo","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Tonga","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Trinidad and Tobago","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Tunisia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Turkmenistan","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Tuvalu","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Uganda","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","United Arab Emirates","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","United Republic of Tanzania","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Uruguay","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Uzbekistan","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Vanuatu","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Venezuela (Bolivarian Republic of)","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Viet Nam","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Yemen","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Zambia","Gg CO2 equivalent",0,NA,NA
2001,"PFCs","Non-annex","Zimbabwe","Gg CO2 equivalent",0,NA,NA
2001,"SF6","Non-annex","Afghanistan","Gg",0,NA,NA
2001,"SF6","Non-annex","Albania","Gg",0,NA,NA
2001,"SF6","Non-annex","Algeria","Gg",0,NA,NA
2001,"SF6","Non-annex","Andorra","Gg",0,NA,NA
2001,"SF6","Non-annex","Angola","Gg",0,NA,NA
2001,"SF6","Non-annex","Antigua and Barbuda","Gg",0,NA,NA
2001,"SF6","Non-annex","Argentina","Gg",0,NA,NA
2001,"SF6","Non-annex","Armenia","Gg",0,NA,NA
2001,"SF6","Non-annex","Azerbaijan","Gg",0,NA,NA
2001,"SF6","Non-annex","Bahamas","Gg",0,NA,NA
2001,"SF6","Non-annex","Bahrain","Gg",0,NA,NA
2001,"SF6","Non-annex","Bangladesh","Gg",0,NA,NA
2001,"SF6","Non-annex","Barbados","Gg",0,NA,NA
2001,"SF6","Non-annex","Belize","Gg",0,NA,NA
2001,"SF6","Non-annex","Benin","Gg",0,NA,NA
2001,"SF6","Non-annex","Bhutan","Gg",0,NA,NA
2001,"SF6","Non-annex","Bolivia (Plurinational State of)","Gg",0,NA,NA
2001,"SF6","Non-annex","Bosnia and Herzegovina","Gg",0,NA,NA
2001,"SF6","Non-annex","Botswana","Gg",0,NA,NA
2001,"SF6","Non-annex","Brazil","Gg",0.01,0.01,0
2001,"SF6","Non-annex","Brunei Darussalam","Gg",0,NA,NA
2001,"SF6","Non-annex","Burkina Faso","Gg",0,NA,NA
2001,"SF6","Non-annex","Burundi","Gg",0,NA,NA
2001,"SF6","Non-annex","Cabo Verde","Gg",0,NA,NA
2001,"SF6","Non-annex","Cambodia","Gg",0,NA,NA
2001,"SF6","Non-annex","Cameroon","Gg",0,NA,NA
2001,"SF6","Non-annex","Central African Republic","Gg",0,NA,NA
2001,"SF6","Non-annex","Chad","Gg",0,NA,NA
2001,"SF6","Non-annex","Chile","Gg",0,NA,NA
2001,"SF6","Non-annex","China","Gg",0,NA,NA
2001,"SF6","Non-annex","Colombia","Gg",0,NA,NA
2001,"SF6","Non-annex","Comoros","Gg",0,NA,NA
2001,"SF6","Non-annex","Congo","Gg",0,NA,NA
2001,"SF6","Non-annex","Cook Islands","Gg",0,NA,NA
2001,"SF6","Non-annex","Costa Rica","Gg",0,NA,NA
2001,"SF6","Non-annex","Cote d'Ivoire","Gg",0,NA,NA
2001,"SF6","Non-annex","Cuba","Gg",0,NA,NA
2001,"SF6","Non-annex","Democratic People's Republic of Korea","Gg",0,NA,NA
2001,"SF6","Non-annex","Democratic Republic of the Congo","Gg",0,NA,NA
2001,"SF6","Non-annex","Djibouti","Gg",0,NA,NA
2001,"SF6","Non-annex","Dominica","Gg",0,NA,NA
2001,"SF6","Non-annex","Dominican Republic","Gg",0,NA,NA
2001,"SF6","Non-annex","Ecuador","Gg",0,NA,NA
2001,"SF6","Non-annex","Egypt","Gg",0,NA,NA
2001,"SF6","Non-annex","El Salvador","Gg",0,NA,NA
2001,"SF6","Non-annex","Equatorial Guinea","Gg",0,NA,NA
2001,"SF6","Non-annex","Eritrea","Gg",0,NA,NA
2001,"SF6","Non-annex","Ethiopia","Gg",0,NA,NA
2001,"SF6","Non-annex","Fiji","Gg",0,NA,NA
2001,"SF6","Non-annex","Gabon","Gg",0,NA,NA
2001,"SF6","Non-annex","Gambia","Gg",0,NA,NA
2001,"SF6","Non-annex","Georgia","Gg",0,NA,NA
2001,"SF6","Non-annex","Ghana","Gg",0,NA,NA
2001,"SF6","Non-annex","Grenada","Gg",0,NA,NA
2001,"SF6","Non-annex","Guatemala","Gg",0,NA,NA
2001,"SF6","Non-annex","Guinea","Gg",0,NA,NA
2001,"SF6","Non-annex","Guinea-Bissau","Gg",0,NA,NA
2001,"SF6","Non-annex","Guyana","Gg",0,NA,NA
2001,"SF6","Non-annex","Haiti","Gg",0,NA,NA
2001,"SF6","Non-annex","Honduras","Gg",0,NA,NA
2001,"SF6","Non-annex","India","Gg",0,NA,NA
2001,"SF6","Non-annex","Indonesia","Gg",0,NA,NA
2001,"SF6","Non-annex","Iran (Islamic Republic of)","Gg",0,NA,NA
2001,"SF6","Non-annex","Iraq","Gg",0,NA,NA
2001,"SF6","Non-annex","Israel","Gg",0,NA,NA
2001,"SF6","Non-annex","Jamaica","Gg",0,NA,NA
2001,"SF6","Non-annex","Jordan","Gg",0,NA,NA
2001,"SF6","Non-annex","Kazakhstan","Gg",0,NA,NA
2001,"SF6","Non-annex","Kenya","Gg",0,NA,NA
2001,"SF6","Non-annex","Kiribati","Gg",0,NA,NA
2001,"SF6","Non-annex","Kuwait","Gg",0,NA,NA
2001,"SF6","Non-annex","Kyrgyzstan","Gg",0,NA,NA
2001,"SF6","Non-annex","Lao People's Democratic Republic","Gg",0,NA,NA
2001,"SF6","Non-annex","Lebanon","Gg",0,NA,NA
